CountyName,RecType,RCD,Type,School,FacilityName,Administrator,Mailing Address,Delivery Address,City,Zip,Telephone,GradeServed,StRep,StSen,FedCong,Cat,NCES ID,Website,LastUpdated
McLean,Sch,170640870,25,2011,Sheridan Elem School,Mrs. Danel Behrends Harr,1403 W Walnut St,,Bloomington,61701 2652,309-828-2359,K-5,091,46,17,4,1.70648E+11,http://sheridan.district87.org,20250620 05:00:02
McLean,Sch,170640870,25,2012,Stevenson Elem School,Mrs. Lynn Shook,2106 Arrowhead Dr,,Bloomington,61704 2357,309-663-2351,K-5,091,46,17,4,1.70648E+11,http://stevenson.district87.org,20250620 05:00:02
McLean,Sch,170640870,25,2013,Washington Elem School,Mr. Zach Freeman,1201 E Washington St,,Bloomington,61701 4243,309-829-7034,K-5,091,46,17,4,1.70648E+11,,20250620 05:00:02
McLean,Sch,170640870,25,3001,Sarah A Raymond Sch of Early Educ,Mr. Jeff Dobbs,1402 W Olive St,,Bloomington,61701 4756,309-827-0308,P,091,46,17,4,1.70648E+11,,20250620 05:00:02
Dupage,Dist,190220020,02,0000,Bensenville SD 2,Dr. Katherine McCluskey,210 S Church Rd,,Bensenville,60106 2303,630-766-5940,P-8,077,39,03,2,1705910,http://www.bsd2.org,20250620 05:00:02
Dupage,Sch,190220020,02,1001,Blackhawk Middle School,Ms. Diana Vergara,250 S Church Rd,,Bensenville,60106 2303,630-766-2601,8-Jun,077,39,03,4,1.70591E+11,http://www.bsd2.org,20250620 05:00:02
Dupage,Sch,190220020,02,2005,W A Johnson Sch,Mr. Carlos Patino,252 Ridgewood Ave,,Bensenville,60106 2316,630-766-2605,K-5,077,39,03,4,1.70591E+11,http://www.bsd2.org,20250620 05:00:02
Dupage,Sch,190220020,02,2006,Tioga Elementary School,Mr. Jeffrey Kersten,212 W Memorial Rd,,Bensenville,60106 2692,630-766-2602,P-5,077,39,03,4,1.70591E+11,http://www.bsd2.org,20250620 05:00:02
Dupage,Dist,190220040,02,0000,Addison SD 4,Dr. Nick Sutton,222 N JF Kennedy Dr,,Addison,60101 6602,630-458-2425,P-8,077,39,03,2,1703150,http://www.asd4.org,20250620 05:00:02
Dupage,Sch,190220040,02,1009,Indian Trail Jr High School,Mrs. Francesca Capp,222 N Jf Kennedy Dr,,Addison,60101 6602,630-458-2600,8-Jun,077,39,03,4,1.70315E+11,http://www.asd4.org,20250620 05:00:02
Dupage,Sch,190220040,02,2002,Army Trail Elem School,Ms. Christine Warren,346 W Army Trail Blvd,,Addison,60101 3402,630-458-2502,K-5,077,39,03,4,1.70315E+11,http://www.asd4.org,20250620 05:00:02
Dupage,Sch,190220040,02,2003,Fullerton Elem School,Mr. Bryan Bolton,400 S Michigan Ave,,Addison,60101 4605,630-458-2950,K-5,045,23,03,4,1.70315E+11,http://www.asd4.org,20250620 05:00:02
Dupage,Sch,190220040,02,2004,Lake Park Elem School,Mr. David Smogor,330 W Lake Park Dr,,Addison,60101 3744,630-458-3010,K-5,046,23,03,4,1.70315E+11,http://www.asd4.org,20250620 05:00:02
Dupage,Sch,190220040,02,2005,Lincoln Elem School,Mrs. Karla Donoso Kelly,720 N Lincoln Ave,,Addison,60101 2573,630-458-3040,K-5,077,39,03,4,1.70315E+11,http://www.asd4.org,20250620 05:00:02
Dupage,Sch,190220040,02,2008,Wesley Elem School,Mrs. Katie Ahart,1111 W Westwood Trl,,Addison,60101 2156,630-628-4060,K-5,046,23,03,4,1.70315E+11,http://www.asd4.org,20250620 05:00:02
Dupage,Sch,190220040,02,2010,Stone Elem School,Mrs. Cristina Villalobos,1404 W Stone Ave,,Addison,60101 1957,630-628-4020,K-5,046,23,08,4,1.70315E+11,http://www.asd4.org,20250620 05:00:02
Dupage,Sch,190220040,02,2011,Ardmore Elem School,Ms. Kara Dohman,644 S Ardmore Ave,,Addison,60101 4802,630-458-2900,K-5,045,23,06,4,1.70315E+11,http://www.asd4.org,20250620 05:00:02
Dupage,Sch,190220040,02,3002,Addison Early Learning Center,Dr. Erin Alexander,650 S Ardmore Ave,,Addison,60101 4802,630-458-3095,P,045,23,06,4,1.70315E+11,,20250620 05:00:02
Dupage,Dist,190220070,02,0000,Wood Dale SD 7,Dr. John W Corbett,543 N Wood Dale Rd,,Wood Dale,60191 1535,630-595-9510,P-8,048,24,08,2,1743020,http://www.wd7.org,20250620 05:00:02
Dupage,Sch,190220070,02,1004,Wood Dale Jr High School,Mr. Joseph  Krause,6N655 Wood Dale Rd,,Wood Dale,60191 1125,630-766-6210,8-Jun,048,24,08,4,1.74302E+11,http://www.wd7.org,20250620 05:00:02
Dupage,Sch,190220070,02,2002,Oakbrook Elem School,Dr. Theresa Ulrich,170 S Wood Dale Rd,,Wood Dale,60191 2271,630-766-6336,K-2,048,24,08,4,1.74302E+11,http://www.wd7.org,20250620 05:00:02
Dupage,Sch,190220070,02,2003,Westview Elem School,Mr. Alan Buttimer,200 N Addison Rd,,Wood Dale,60191 1984,630-766-8040,5-Mar,048,24,08,4,1.74302E+11,http://www.wd7.org,20250620 05:00:02
Dupage,Sch,190220070,02,3001,Early Childhood Education Center,Mrs. Melissa Favata,543 N Wood Dale Rd,,Wood Dale,60191 1535,630-694-1174,P,048,24,08,4,1.74302E+11,http://www.wd7.org,20250620 05:00:02
Dupage,Dist,190220100,02,0000,Itasca SD 10,Mr. Craig E Benes,200 N Maple St,,Itasca,60143 1722,630-773-1232,P-8,048,24,08,2,1720220,http://www.itasca10.org,20250620 05:00:02
Dupage,Sch,190220100,02,1001,F E Peacock Middle School,Mrs. Brooke Krey,301 E North St,,Itasca,60143 1620,630-773-0335,8-Jun,048,24,08,4,1.72022E+11,http://www.itasca10.org,20250620 05:00:02
Dupage,Sch,190220100,02,2002,Elmer H Franzen Intermediate Sch,Ms. Linda Wit,730 Catalpa Ave,,Itasca,60143 1465,630-773-0100,5-Mar,048,24,08,4,1.72022E+11,http://www.itasca10.org,20250620 05:00:02
Dupage,Sch,190220100,02,2003,Raymond Benson Primary School,Mr. Jason Taylor,301 E Washington St,,Itasca,60143 2131,630-773-0554,P-2,048,24,08,4,1.72022E+11,http://www.itasca10.org,20250620 05:00:02
Dupage,Dist,190220110,02,0000,Medinah SD 11,Dr. Susan Redell,700 E Granville Ave,,Roselle,60172 1406,630-893-3737,K-8,048,24,08,2,1725500,http://www.medinah11.org,20250620 05:00:02
Dupage,Sch,190220110,02,1003,Medinah Middle School,Mrs. Natalie Czarnecki,700 E Granville Ave,,Roselle,60172 1406,630-893-3838,8-Jun,048,24,08,4,1.7255E+11,http://www.medinah11.org,20250620 05:00:02
Dupage,Sch,190220110,02,2001,Medinah Intermediate School,Mrs. Natalie Czarnecki,7N330 Medinah Rd,,Medinah,60157 9622,630-529-6105,5-Mar,048,24,08,4,1.7255E+11,http://www.medinah11.org,20250620 05:00:02
Dupage,Sch,190220110,02,2002,Medinah Primary School,Mrs. Erin Berwick,22W300 Sunnyside Rd,,Medinah,60157 9705,630-529-9788,P-2,048,24,08,4,1.7255E+11,http://www.medinah11.org,20250620 05:00:02
Dupage,Dist,190220120,02,0000,Roselle SD 12,Dr. Mary Henderson,100 E Walnut St,,Roselle,60172 2242,630-529-2091,P-8,048,24,08,2,1734710,http://www.sd12.k12.il.us,20250620 05:00:02
Dupage,Sch,190220120,02,1005,Roselle Middle School,Mr. Nathan Molby,500 S Park St,,Roselle,60172 2219,630-529-1600,8-Jun,048,24,08,4,1.73471E+11,http://www.sd12.k12.il.us,20250620 05:00:02
Dupage,Sch,190220120,02,2004,Spring Hills Elem School,Ms. Karen Petelle,560 Pinecroft Dr,,Roselle,60172 2564,630-529-1883,P-5,048,24,08,4,1.73471E+11,http://www.sd12.k12.il.us,20250620 05:00:02
Dupage,Dist,190220130,02,0000,Bloomingdale SD 13,Dr. Jon Bartelt,164 Euclid Ave,,Bloomingdale,60108 1634,630-671-5035,P-8,048,24,08,2,1706450,http://www.sd13.org,20250620 05:00:02
Dupage,Sch,190220130,02,1001,Westfield Middle School,Mr. Stefan Larsson,149 Fairfield Way,,Bloomingdale,60108 1547,630-529-6211,8-Jun,048,24,08,4,1.70645E+11,http://www.sd13.org,20250620 05:00:02
Dupage,Sch,190220130,02,2002,Dujardin Elementary School,Mr. Patrick Haugens,166 Euclid Ave,,Bloomingdale,60108 1634,630-894-9200,K-5,048,24,08,4,1.70645E+11,,20250620 05:00:02
Dupage,Sch,190220130,02,2004,Erickson Elementary School,Mrs. Stacy Johnston,277 Springfield Dr,,Bloomingdale,60108 2216,630-529-2223,P-5,048,24,08,4,1.70645E+11,http://www.sd13.org,20250620 05:00:02
Dupage,Dist,190220150,02,0000,Marquardt SD 15,Ms. Lucilla Davila,1860 Glen Ellyn Rd,,Glendale Heights,60139 2261,630-469-7615,P-8,046,23,08,2,1724780,,20250620 05:00:02
Dupage,Sch,190220150,02,1004,Marquardt Middle School,Dr. Rebecca Gabrenya,1912 Glen Ellyn Rd,,Glendale Heights,60139 2203,630-858-3850,8-Jun,046,23,08,4,1.72478E+11,https://middleschool.d15.us/,20250620 05:00:02
Dupage,Sch,190220150,02,2001,G Stanley Hall Elem School,Ms. Stella Barnaba,1447 Wayne Ave,,Glendale Heights,60139 2915,630-469-7720,P-5,046,23,03,4,1.72478E+11,https://gstanleyhall.d15.us/,20250620 05:00:02
Dupage,Sch,190220150,02,2003,Reskin Elem School,Ms. Janet Gruenwald,1555 Ardmore Ave,,Glendale Heights,60139 2505,630-469-0612,K-5,046,23,03,4,1.72478E+11,https://charlesgreskin.d15.us/,20250620 05:00:02
Dupage,Sch,190220150,02,2004,Winnebago Elem School,Mr. Cody Battaglia,195 Greenway Dr,,Bloomingdale,60108 2026,630-351-3416,P-5,046,23,08,4,1.72478E+11,https://winnebago.d15.us/,20250620 05:00:02
Dupage,Sch,190220150,02,2006,Black Hawk Elem School,Ms. Kimberly Roberts,2101 Gladstone Dr,,Glendale Heights,60139 1809,630-893-5750,K-5,046,23,08,4,1.72478E+11,https://blackhawk.d15.us/,20250620 05:00:02
Dupage,Dist,190220160,02,0000,Queen Bee SD 16,Dr. Joseph R Williams,1560 Bloomingdale Rd,,Glendale Heights,60139 2734,630-260-6110,P-8,046,23,03,2,1732970,http://www.queenbee16.org,20250620 05:00:02
Dupage,Sch,190220160,02,1004,Glenside Middle School,Mr. Edward  Garza,1560 Bloomingdale Rd,,Glendale Heights,60139 2734,630-260-6112,8-May,046,23,03,4,1.73297E+11,http://www.queenbee16.org,20250620 05:00:02
Dupage,Sch,190220160,02,2001,Americana Elementary School,Ms. Laura Marzullo,1629 President St,,Glendale Heights,60139 2017,630-260-6135,K-4,046,23,03,4,1.73297E+11,http://www.queenbee16.org,20250620 05:00:02
Dupage,Sch,190220160,02,2005,Glen Hill Elementary School,Ms. Jennifer Jonas,1324 Bloomingdale Rd,,Glendale Heights,60139 3088,630-260-6141,K-4,046,23,03,4,1.73297E+11,http://www.queenbee16.org,20250620 05:00:02
Dupage,Sch,190220160,02,3001,Queen Bee School,Ms. Sarah Price,1525 Bloomingdale Rd,,Glendale Heights,60139,630-344-5600,P,046,23,03,4,1.73297E+11,,20250620 05:00:02
Dupage,Dist,190220200,02,0000,Keeneyville SD 20,Dr. Omar Castillo,5540 Arlington Dr E,,Hanover Park,60133 5569,630-894-4606,P-8,056,28,08,2,1720880,http://www.esd20.org,20250620 05:00:02
Dupage,Sch,190220200,02,1001,Spring Wood Middle School,Mr. Phillip Aliano,5540 Arlington Dr E,,Hanover Park,60133 5569,630-893-8900,8-Jun,056,28,08,4,1.72088E+11,http://www.esd20.org,20250620 05:00:02
Dupage,Sch,190220200,02,2002,Waterbury Elem School,Dr. Jon Pokora,355 Rodenburg Rd,,Roselle,60172 1646,630-893-8180,K-5,048,24,08,4,1.72088E+11,http://www.esd20.org,20250620 05:00:02
Dupage,Sch,190220200,02,2003,Greenbrook Elem School,Mr. John Gustafson,5208 Arlington Cir,,Hanover Park,60133 5519,630-894-4544,P-5,056,28,08,4,1.72088E+11,http://www.esd20.org,20250620 05:00:02
Dupage,Sch,190220200,02,3001,Keeneyville Early Childhood Center,Amanda Aubry,5212 Arlington Cir,,Hanover Park,60133,630-894-4638,P,056,28,08,4,1.72088E+11,,20250620 05:00:02
Dupage,Dist,190220250,02,0000,Benjamin SD 25,Mr. John Langton,28W250 Saint Charles Rd,,West Chicago,60185 1454,630-876-7800,P-8,047,24,03,2,1705880,http://www.bendist25.org,20250620 05:00:02
Dupage,Sch,190220250,02,1001,Benjamin Middle School,Dr. Michael Fitzgerald,28W300 Saint Charles Rd,,West Chicago,60185 1454,630-876-7820,8-May,047,24,03,4,1.70588E+11,http://www.bendist25.org,20250620 05:00:02
Dupage,Sch,190220250,02,2002,Evergreen Elementary School,Mrs. Sarah Smith,1041 Evergreen Dr,,Carol Stream,60188 9109,630-876-7810,P-4,047,24,08,4,1.70588E+11,http://www.bendist25.org,20250620 05:00:02
Dupage,Dist,190220330,02,0000,West Chicago ESD 33,Ms. Kristina Davis,312 E Forest Ave,,West Chicago,60185 3528,630-293-6000,P-8,049,25,03,2,1741550,http://wego33.org,20250620 05:00:02
Dupage,Sch,190220330,02,1006,Leman Middle School,Mrs. Maggie Lay,238 E Hazel St,,West Chicago,60185 3512,630-293-6060,8-Jun,049,25,03,4,1.74155E+11,http://wego33.org,20250620 05:00:02
Dupage,Sch,190220330,02,2001,Gary Elementary School,Ms. Amie Correa,130 E Forest Ave,,West Chicago,60185 3524,630-293-6010,K-5,049,25,03,4,1.74155E+11,http://www.wego33.org,20250620 05:00:02
Dupage,Sch,190220330,02,2002,Indian Knoll Elem School,Ms. Whitnie Del Toro,N645 Indian Knoll Rd,,West Chicago,60185 2424,630-293-6020,K-5,049,25,03,4,1.74155E+11,http://www.wego33.org,20250620 05:00:02
Dupage,Sch,190220330,02,2004,Pioneer Elem School,Ms. Brenda Vishanoff,615 Kenwood Ave,,West Chicago,60185 3227,630-293-6040,P,049,25,03,4,1.74155E+11,http://www.wego33.org,20250620 05:00:02
Dupage,Sch,190220330,02,2005,Turner Elem School,Mrs. Morgan Efrom,750 Ingalton Ave,,West Chicago,60185 2090,630-293-6050,K-5,049,25,03,4,1.74155E+11,http://www.wego33.org,20250620 05:00:02
Dupage,Sch,190220330,02,2006,Currier Elementary School,Mr. Anthony Hugelier,800 Garys Mill Rd,,West Chicago,60185 4100,630-293-6600,K-5,049,25,03,4,1.74155E+11,http://www.wego33.org,20250620 05:00:02
Dupage,Sch,190220330,02,2007,Wegner Elementary School,Mr. Mark Truckenbrod,1180 Marcella Ln,,West Chicago,60185 5050,630-293-6400,K-5,049,25,03,4,1.74155E+11,http://www.wego33.org,20250620 05:00:02
Dupage,Sch,190220330,02,3001,Early Learning Center,Mrs. Katey Baldassano,300 E Forest Ave,,West Chicago,60185 3528,630-293-6000,,049,25,03,4,1.74155E+11,http://www.wego33.org,20250620 05:00:02
Dupage,Dist,190220340,02,0000,Winfield SD 34,Dr. Matt Rich,0S150 Winfield Rd,,Winfield,60190 1266,630-909-4900,P-8,047,24,03,2,1742720,http://www.winfield34.org,20250620 05:00:02
Dupage,Sch,190220340,02,2001,Winfield Primary School,Mr. Scott Meech,0S150 Winfield Rd,,Winfield,60190 1266,630-909-4910,P-2,047,24,03,4,1.74272E+11,http://www.winfield34.org,20250620 05:00:02
Dupage,Sch,190220340,02,2002,Winfield Central School,Mr. Scott Meech,0S150 Winfield Rd,,Winfield,60190 1266,630-909-4960,8-Mar,047,24,03,4,1.74272E+11,http://www.winfield34.org,20250620 05:00:02
Dupage,Dist,190220410,02,0000,Glen Ellyn SD 41,Dr. Jeffrey McHugh,793 N Main St,,Glen Ellyn,60137 3900,630-790-6400,P-8,042,21,03,2,1716800,http://www.d41.org,20250620 05:00:02
Dupage,Sch,190220410,02,1009,Hadley Junior High School,Mr. Steve Diveley,240 Hawthorne Blvd,,Glen Ellyn,60137 4038,630-790-6450,8-Jun,042,21,03,4,1.7168E+11,http://www.d41.org,20250620 05:00:02
Dupage,Sch,190220410,02,2001,Abraham Lincoln Elem School,Ms. Sarah Rodriguez,380 Greenfield Ave,,Glen Ellyn,60137 5310,630-790-6400,K-5,042,21,06,4,1.7168E+11,http://www.d41.org,20250620 05:00:02
Dupage,Sch,190220410,02,2002,Benjamin Franklin Elem School,Mr. Jeffrey Burke,350 Bryant Ave,,Glen Ellyn,60137 5256,630-790-6400,K-5,042,21,06,4,1.7168E+11,http://www.d41.org,20250620 05:00:02
Dupage,Sch,190220410,02,2003,Churchill Elem School,Ms. Amanda Kanter,23W240 Geneva Rd,,Glen Ellyn,60137 3742,630-790-6400,K-5,047,24,03,4,1.7168E+11,http://www.d41.org,20250620 05:00:02
Dupage,Sch,190220410,02,2004,Forest Glen Elem School,Mr. Scott Klespitz,561 Elm St,,Glen Ellyn,60137 3859,630-790-6400,P-5,042,21,03,4,1.7168E+11,http://www.d41.org,20250620 05:00:02
Dupage,Dist,190220440,02,0000,Lombard SD 44,Mr. Theodore Stec,150 W Madison St,,Lombard,60148 3317,630-827-4400,P-8,042,21,06,2,1723460,http://www.sd44.org,20250620 05:00:02
Dupage,Sch,190220440,02,1009,Glenn Westlake Middle School,Mike Kettwig,1514 S Main St,,Lombard,60148 4502,630-827-4500,8-Jun,042,21,06,4,1.72346E+11,,20250620 05:00:02
Dupage,Sch,190220440,02,2001,Butterfield Elem School,Katherine  Ostrander,2S500 Gray Ave,,Lombard,60148 5194,630-827-4000,K-5,042,21,06,4,1.72346E+11,,20250620 05:00:02
Dupage,Sch,190220440,02,2005,Wm Hammerschmidt Elem School,Mr. David Danielski,617 Hammerschmidt Ave,,Lombard,60148 3409,630-827-4200,K-5,042,21,06,4,1.72346E+11,http://www.sd44.org,20250620 05:00:02
Dupage,Sch,190220440,02,2009,Manor Hill Elem School,Mr. Eric Haren,1464 S Main St,,Lombard,60148 4545,630-827-4300,K-5,042,21,06,4,1.72346E+11,http://www.sd44.org,20250620 05:00:02
Dupage,Sch,190220440,02,2010,Park View Elem School,Mr. Oscar Suarez,341 N Elizabeth St,,Lombard,60148 1505,630-827-4040,K-5,042,21,06,4,1.72346E+11,,20250620 05:00:02
Dupage,Sch,190220440,02,2012,Pleasant Lane Elem School,Stephanie Loth,401 N Main St,,Lombard,60148 1630,630-827-4640,K-5,046,23,06,4,1.72346E+11,,20250620 05:00:02
Dupage,Sch,190220440,02,2013,Madison Elementary School,Ms. Yesenia Vazquez,150 W Madison St,,Lombard,60148 3317,630-827-4100,K-5,042,21,06,4,1.72346E+11,http://www.sd44.org,20250620 05:00:02
Dupage,Sch,190220440,02,3001,John Schroder Early Childhood Center,Catherine Angelos,1519 S Grace St,,Lombard,60148 4649,630-827-4260,P,042,21,06,4,1.72346E+11,,20250620 05:00:02
Dupage,Dist,190220450,02,0000,SD 45 DuPage County,Dr. Brian Graber,255 W Vermont St,,Villa Park,60181 1943,630-516-7700,P-8,046,23,06,2,1740350,http://www.d45.org,20250620 05:00:02
Dupage,Sch,190220450,02,1006,Jackson Middle School,Ms. Jill Amrhein,301 W Jackson St,,Villa Park,60181 3127,630-516-7600,8-Jun,046,23,06,4,1.74035E+11,http://www.d45.org,20250620 05:00:02
Dupage,Sch,190220450,02,1007,Jefferson Middle School,Mr. Adam Bulfer,255 W Vermont St,,Villa Park,60181 1943,630-516-7800,8-Jun,046,23,06,4,1.74035E+11,http://www.d45.org,20250620 05:00:02
Dupage,Sch,190220450,02,2001,Ardmore Elem School,Mrs. Kristin  A Simpkins,225 S Harvard Ave,,Villa Park,60181 2513,630-516-7370,K-5,046,23,06,4,1.74035E+11,http://www.d45.org,20250620 05:00:02
Dupage,Sch,190220450,02,2010,North Elem School,Mr. Fred Leinweber,150 W Sunset Ave,,Villa Park,60181 1540,630-516-7790,K-5,046,23,06,4,1.74035E+11,http://www.d45.org,20250620 05:00:02
Dupage,Sch,190220450,02,2011,Schafer Elem School,Mrs. Julie Morse,700 E Pleasant Ln,,Lombard,60148 1923,630-516-6500,K-5,046,23,06,4,1.74035E+11,http://www.d45.org,20250620 05:00:02
Dupage,Sch,190220450,02,2013,Westmore Elem School,Mr. Scott Dart,340 S School St,,Lombard,60148 3070,630-516-7500,K-5,042,21,06,4,1.74035E+11,http://www.d45.org,20250620 05:00:02
Dupage,Sch,190220450,02,2015,York Center Elem School,Mrs. Andrea M Derdenger,895 E 14Th St,,Lombard,60148 4704,630-516-6540,5-Mar,042,21,06,4,1.74035E+11,http://www.d45.org,20250620 05:00:02
Dupage,Sch,190220450,02,2016,Stevenson School,Dr. Laura DuBois,18W331 15th St,,Lombard,60148 4191,630-516-7780,K-2,046,23,06,4,1.74035E+11,http://www.d45.org,20250620 05:00:02
Dupage,Sch,190220450,02,3002,District 45 Early Childhood Center,Ms. Kelly Nettleton,251 W Jackson St,,Villa Park,60181,630-516-7392,P,046,23,06,4,1.74035E+11,,20250620 05:00:02
Dupage,Dist,190220480,02,0000,Salt Creek SD 48,Dr. Amy M Zaher,1110 S Villa Ave,,Villa Park,60181 3326,630-279-8400,P-8,046,23,06,2,1735220,http://www.saltcreek48.org,20250620 05:00:02
Dupage,Sch,190220480,02,1003,John E Albright Middle School,Gerrie Aulisa,1110 S Villa Ave,,Villa Park,60181 3326,630-279-6160,8-May,046,23,06,4,1.73522E+11,,20250620 05:00:02
Dupage,Sch,190220480,02,2001,Salt Creek Elem School,Mrs. Lauren Scanlan,980 S Riverside Dr,,Elmhurst,60126 4977,630-832-6122,P-1,045,23,06,4,1.73522E+11,http://www.saltcreek48.org,20250620 05:00:02
Dupage,Sch,190220480,02,2002,Stella May Swartz Elem School,Mrs. Karen Marino,17W160 16th St,,Oakbrook Terrace,60181 4033,630-834-9256,4-Feb,045,23,06,4,1.73522E+11,,20250620 05:00:02
Dupage,Dist,190220530,02,0000,Butler SD 53,Dr. Paul OMalley,2801 York Rd,,Oak Brook,60523 2334,630-573-2887,P-8,007,04,04,2,1707980,http://www.butler53.com,20250620 05:00:02
Dupage,Sch,190220530,02,1001,Butler Junior High School,Mr. John Hamilton,2801 York Rd,,Oak Brook,60523 2334,630-573-2760,8-Jun,007,04,04,4,1.70798E+11,http://www.butler53.com,20250620 05:00:02
Dupage,Sch,190220530,02,2002,Brook Forest Elem School,Dr. Andrea Prola,60 Regent Dr,,Oak Brook,60523 1729,630-325-6888,K-5,045,23,04,4,1.70798E+11,http://www.butler53.com,20250620 05:00:02
Dupage,Sch,190220530,02,3001,Oak Brook Park District,Dr. Andrea Prola,1450 Forest Gate Rd,,Oak Brook,60523 2159,630-990-4233,P,007,04,04,4,1.70798E+11,,20250620 05:00:02
Dupage,Dist,190220580,02,0000,Downers Grove GSD 58,Dr. Kevin Russell,850 Curtiss St Ste 200,,Downers Grove,60515,630-719-5800,P-8,042,21,06,2,1712540,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,1014,Herrick Middle School,Dr. Steven Perkins,4335 Middaugh Ave,,Downers Grove,60515 2789,630-719-5810,8-Jul,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,1015,O Neill Middle School,Ms. Lauryn Humphris,635 59th St,,Downers Grove,60516 1436,630-719-5815,8-Jul,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2001,Belle Aire Elem School,Mr. Brent Borchelt,3935 Belle Aire Ln,,Downers Grove,60515 1926,630-719-5820,P-6,042,21,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2002,El Sierra Elem School,Mr. Jason Lynde,6835 Fairmount Ave,,Downers Grove,60516 3633,630-719-5825,P-6,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2003,Fairmount Elem School,Ms. Lisa Niforatos,6036 Blodgett Ave,,Downers Grove,60516 2008,630-719-5830,P-6,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2004,Highland Elem School,Mr. Zachary Craft,3935 Highland Ave,,Downers Grove,60515 1515,630-719-5835,P-6,045,23,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2005,Hillcrest Elem School,Ms. Michelle Rzepka,1435 Jefferson Ave,,Downers Grove,60516 1236,630-719-5840,P-6,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2006,Indian Trail Elem School,Ms. Tracey Ratner,6235 Stonewall Ave,,Downers Grove,60516 1777,630-719-5845,P-6,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2007,Kingsley Elem School,Mr. Charles Brewster,6509 Powell St,,Downers Grove,60516 2721,630-719-5850,P-6,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2008,Lester Elem School,Ms. Katie Novosel,236 Indianapolis Ave,,Downers Grove,60515 3100,630-719-5855,P-6,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2010,Pierce Downer Elem School,Mr. Leland Wagner,1436 Grant St,,Downers Grove,60515 2714,630-719-5860,P-6,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2013,Whittier Elem School,Mr. Michael Krugman,536 Hill St,,Downers Grove,60515 5126,630-719-5865,P-6,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Sch,190220580,02,2014,Henry Puffer School,Mr. Mark Leipart,2220 Haddow Ave,,Downers Grove,60515 3211,630-968-0294,P-6,081,41,06,4,1.71254E+11,http://www.dg58.org,20250620 05:00:02
Dupage,Dist,190220600,02,0000,Maercker SD 60,Dr. Sean Nugent,1 S Cass Ave Ste 202,,Westmont,60559 1893,630-515-4840,P-8,045,23,06,2,1724000,http://www.maercker.org,20250620 05:00:02
Dupage,Sch,190220600,02,1001,Westview Hills Middle School,Dr. Allister Scott,630 65th St,,Willowbrook,60527 1882,630-515-4830,8-Jun,045,23,06,4,1.724E+11,http://www.maercker.org,20250620 05:00:02
Dupage,Sch,190220600,02,2001,Holmes Elem School,Ms. Mary Kassir,5800 Holmes Ave,,Clarendon Hills,60514 1724,630-515-4810,P-2,045,23,06,4,1.724E+11,http://www.maercker.org,20250620 05:00:02
Dupage,Sch,190220600,02,2002,Maercker Elem School,Hon. Maercker Principal,5827 S Cass Ave,,Westmont,60559 2368,630-515-4820,5-Mar,045,23,06,4,1.724E+11,http://www.maercker.org,20250620 05:00:02
Dupage,Dist,190220610,02,0000,Darien SD 61,Dr. Robert Langman,7414 S Cass Ave,,Darien,60561 3608,630-968-7505,P-8,082,41,06,2,1721450,http://www.darien61.org,20250620 05:00:02
Dupage,Sch,190220610,02,1004,Eisenhower Jr High School,Dr. Jacob Buck,1410 75th St,,Darien,60561 4405,630-964-5200,8-Jun,082,41,06,4,1.72145E+11,https://www.darien61.org/Domain/199,20250620 05:00:02
Dupage,Sch,190220610,02,2001,Mark DeLay School,Mrs. Lisa M Kompare,6801 Wilmette Ave,,Darien,60561 3817,630-852-0200,P-2,082,41,06,4,1.72145E+11,https://www.darien61.org/Domain/71,20250620 05:00:02
Dupage,Sch,190220610,02,2002,Lace Elem School,Dr. Erin Dwyer,7414 S Cass Ave,,Darien,60561 3608,630-968-2589,5-Mar,082,41,06,4,1.72145E+11,https://www.darien61.org/Domain/138,20250620 05:00:02
Dupage,Dist,190220620,02,0000,Gower SD 62,Dr. Victor Simon III,7700 Clarendon Hills Rd,7700 Clarendon Hills Rd,Willowbrook,60527 2426,630-986-5383,P-8,082,41,06,2,1717160,http://www.gower62.com,20250620 05:00:02
